Student ID,Math Score,Science Score,English Score,Social Studies Score,Interest,Logical Aptitude,Verbal Aptitude,Quantitative Aptitude,Career Interest,Recommended Stream
1899,75,72,75,77,Arts,99,68,67,Writer,Commerce
1900,98,83,85,92,Science,64,63,65,Doctor,Science
1901,87,71,88,65,Science,76,91,87,Doctor,Arts
1902,80,55,59,69,Commerce,94,89,90,Accountant,Arts
1903,72,80,86,89,Commerce,100,76,82,Accountant,Arts
1904,67,99,70,100,Commerce,60,86,74,Economist,Arts
1905,89,100,72,59,Commerce,81,64,99,Entrepreneur,Science
1906,84,78,79,83,Commerce,84,98,81,Accountant,Arts
1907,61,77,74,70,Arts,68,75,96,Journalist,Commerce
1908,95,99,64,90,Commerce,83,98,92,Banker,Science
1909,70,63,86,58,Arts,88,61,79,Writer,Commerce
1910,51,70,50,98,Commerce,68,75,73,Banker,Arts
1911,99,62,52,81,Science,97,88,90,Engineer,Arts
1912,53,68,58,68,Arts,76,90,95,Artist,Arts
1913,78,82,67,84,Science,78,86,79,Engineer,Arts
1914,91,55,54,57,Commerce,69,83,60,Economist,Arts
1915,70,58,96,54,Arts,79,65,92,Artist,Commerce
1916,52,80,82,76,Arts,84,77,83,Artist,Commerce
1917,59,69,92,97,Arts,100,86,89,Designer,Arts
1918,98,82,94,86,Arts,71,95,91,Designer,Science
1919,73,57,67,65,Science,87,75,65,Engineer,Commerce
1920,72,87,97,69,Science,91,98,89,Architect,Arts
1921,66,74,93,61,Science,85,82,68,Engineer,Arts
1922,56,95,51,97,Science,86,62,85,Doctor,Arts
1923,58,84,77,69,Science,77,74,67,Engineer,Commerce
1924,67,73,76,88,Science,67,83,97,Engineer,Arts
1925,73,61,67,72,Science,85,60,84,Scientist,Commerce
1926,95,91,100,72,Arts,60,68,96,Journalist,Science
1927,77,67,61,98,Science,77,96,88,Doctor,Arts
1928,64,99,79,52,Commerce,61,75,75,Banker,Commerce
1929,74,76,68,66,Science,86,83,88,Engineer,Arts
1930,66,76,77,68,Science,93,68,89,Doctor,Commerce
1931,50,92,51,91,Science,100,85,76,Scientist,Arts
1932,75,94,55,79,Science,100,81,62,Scientist,Arts
1933,96,58,82,74,Arts,70,65,73,Journalist,Commerce
1934,77,55,86,73,Arts,69,88,63,Artist,Arts
1935,64,68,83,100,Science,63,86,80,Doctor,Arts
1936,79,84,77,78,Science,64,60,75,Scientist,Commerce
1937,76,71,78,90,Science,77,62,71,Doctor,Arts
1938,82,55,80,94,Arts,84,71,70,Writer,Arts
1939,62,69,70,54,Arts,74,94,90,Artist,Arts
1940,88,82,64,69,Commerce,82,61,63,Economist,Science
1941,87,89,56,96,Commerce,68,81,97,Entrepreneur,Science
1942,91,69,99,84,Science,92,99,100,Architect,Arts
1943,51,85,87,97,Science,69,76,77,Doctor,Arts
1944,63,54,80,60,Science,64,84,75,Architect,Arts
1945,93,92,68,81,Commerce,61,62,66,Economist,Science
1946,54,91,71,69,Science,62,86,87,Architect,Arts
1947,74,95,83,86,Arts,91,79,73,Journalist,Arts
1948,77,93,90,67,Arts,61,91,88,Journalist,Arts
1949,90,51,57,63,Arts,85,86,65,Artist,Arts
1950,76,82,61,87,Science,70,82,83,Doctor,Arts
1951,51,75,84,90,Commerce,62,99,82,Accountant,Arts
1952,82,81,64,75,Commerce,73,95,69,Accountant,Science
1953,80,59,93,57,Commerce,66,66,80,Accountant,Commerce
1954,72,70,71,93,Commerce,100,99,93,Banker,Arts
1955,60,50,89,59,Science,80,75,66,Scientist,Commerce
1956,80,60,81,92,Science,95,96,100,Engineer,Arts
1957,59,80,55,76,Arts,68,79,68,Artist,Commerce
1958,50,92,52,59,Arts,84,69,96,Artist,Commerce
1959,83,92,95,69,Science,89,71,73,Doctor,Science
1960,64,99,69,81,Science,69,72,92,Doctor,Arts
1961,73,59,57,83,Science,95,96,99,Scientist,Arts
1962,98,61,92,88,Commerce,70,89,71,Entrepreneur,Arts
1963,67,77,56,71,Arts,75,90,91,Writer,Arts
1964,99,67,68,73,Commerce,62,78,78,Entrepreneur,Commerce
1965,58,89,60,75,Commerce,95,96,98,Banker,Arts
1966,86,71,85,58,Science,84,93,70,Scientist,Arts
1967,80,50,61,57,Commerce,86,68,71,Accountant,Commerce
1968,93,79,81,95,Arts,63,78,88,Designer,Arts
1969,71,50,95,51,Arts,79,75,88,Journalist,Commerce
1970,67,52,71,62,Science,77,94,75,Scientist,Arts
1971,50,55,76,64,Science,85,74,70,Scientist,Commerce
1972,59,79,54,77,Science,78,73,68,Engineer,Commerce
1973,55,57,86,56,Commerce,70,61,68,Economist,Commerce
1974,68,94,74,80,Commerce,80,92,81,Accountant,Arts
1975,54,93,65,71,Commerce,82,92,67,Economist,Arts
1976,51,67,68,93,Commerce,62,97,83,Entrepreneur,Arts
1977,51,77,95,77,Arts,84,77,74,Designer,Commerce
1978,67,69,51,68,Arts,65,92,64,Writer,Arts
1979,81,58,86,67,Arts,85,77,88,Journalist,Commerce
1980,60,78,96,58,Arts,72,89,70,Writer,Arts
1981,81,51,78,81,Science,60,94,85,Engineer,Arts
1982,85,62,80,76,Arts,80,99,87,Writer,Arts
1983,68,75,85,60,Science,75,74,85,Doctor,Commerce
1984,78,56,73,73,Commerce,97,90,77,Accountant,Arts
1985,100,93,53,58,Science,88,70,77,Scientist,Science
1986,90,70,50,64,Arts,71,60,80,Writer,Commerce
1987,70,87,91,59,Science,99,91,88,Doctor,Arts
1988,82,51,66,97,Science,81,67,67,Engineer,Arts
1989,92,89,96,89,Commerce,69,65,75,Economist,Science
1990,93,59,72,54,Science,71,64,64,Architect,Commerce
1991,85,76,63,79,Arts,83,74,65,Artist,Commerce
1992,93,89,98,99,Arts,81,71,67,Artist,Science
1993,82,100,74,70,Science,73,83,76,Doctor,Science
1994,94,98,67,73,Commerce,63,76,60,Entrepreneur,Science
1995,80,92,99,56,Commerce,99,88,63,Accountant,Science
1996,50,74,56,56,Arts,82,67,82,Journalist,Commerce
1997,64,60,78,81,Arts,60,70,94,Artist,Arts
1998,97,51,56,73,Science,76,61,80,Doctor,Commerce
1999,94,87,96,68,Arts,73,94,95,Journalist,Science
2000,99,90,70,59,Science,96,97,82,Doctor,Science
2001,50,95,74,50,Arts,83,84,78,Designer,Arts
2002,89,66,63,81,Science,96,97,62,Doctor,Arts
2003,74,64,61,56,Science,75,66,69,Architect,Commerce
2004,66,60,65,52,Arts,74,83,78,Writer,Arts
2005,74,59,72,100,Commerce,79,82,69,Entrepreneur,Arts
2006,67,67,59,65,Science,66,93,78,Doctor,Arts
2007,88,75,94,92,Arts,84,94,90,Writer,Arts
2008,53,87,95,96,Arts,63,88,95,Journalist,Arts
2009,54,68,81,62,Commerce,91,62,60,Banker,Commerce
2010,57,54,53,67,Arts,84,61,74,Artist,Commerce
2011,99,58,62,74,Science,84,92,69,Scientist,Arts
2012,82,97,89,58,Commerce,84,95,85,Accountant,Science
2013,64,68,87,60,Science,89,80,82,Architect,Arts
2014,55,64,91,56,Science,72,61,89,Doctor,Commerce
2015,68,53,82,96,Commerce,86,62,79,Accountant,Arts
2016,59,74,87,52,Commerce,75,89,71,Economist,Arts
2017,79,100,91,60,Science,82,78,71,Engineer,Commerce
2018,59,73,84,52,Science,81,95,61,Scientist,Arts
2019,92,83,54,86,Arts,74,61,93,Journalist,Science
2020,96,65,83,59,Commerce,97,82,62,Economist,Arts
2021,76,60,52,69,Commerce,98,92,72,Economist,Arts
2022,79,91,86,82,Arts,93,86,95,Designer,Arts
2023,73,71,62,53,Arts,81,63,79,Journalist,Commerce
2024,85,55,76,65,Arts,82,94,63,Designer,Arts
2025,94,89,85,83,Arts,67,72,95,Artist,Science
2026,88,71,66,74,Arts,88,96,88,Journalist,Arts
2027,53,72,55,77,Science,92,95,93,Engineer,Arts
2028,57,81,80,78,Science,60,98,86,Doctor,Arts
2029,65,86,74,55,Science,71,82,94,Scientist,Arts
2030,56,71,62,93,Arts,73,100,86,Journalist,Arts
2031,79,69,90,85,Science,67,78,68,Engineer,Arts
2032,91,73,54,71,Arts,80,95,67,Journalist,Arts
2033,52,71,55,56,Commerce,93,72,67,Economist,Commerce
2034,55,69,67,66,Science,79,88,81,Scientist,Arts
2035,98,100,67,84,Commerce,83,91,71,Banker,Science
2036,61,88,62,80,Arts,97,62,99,Artist,Arts
2037,50,53,89,75,Arts,63,65,89,Journalist,Commerce
2038,85,51,69,52,Science,68,71,99,Architect,Commerce
2039,82,70,58,68,Arts,73,74,85,Designer,Commerce
2040,64,75,84,63,Arts,86,77,73,Writer,Commerce
2041,54,85,98,85,Science,65,85,88,Scientist,Arts
2042,96,84,92,88,Arts,60,70,67,Designer,Science
2043,83,63,75,77,Arts,80,94,62,Journalist,Arts
2044,74,84,54,70,Commerce,97,80,73,Economist,Arts
2045,75,100,87,59,Commerce,64,89,95,Entrepreneur,Arts
2046,74,72,50,96,Science,79,61,92,Engineer,Arts
2047,76,60,84,76,Arts,97,67,94,Journalist,Commerce
2048,59,93,62,72,Commerce,77,97,76,Banker,Arts
2049,63,68,91,98,Science,71,83,61,Doctor,Arts
2050,62,78,80,82,Arts,95,91,91,Artist,Arts
2051,69,51,50,96,Science,72,65,94,Doctor,Arts
2052,79,97,53,95,Science,98,84,91,Engineer,Arts
2053,80,69,88,80,Arts,94,65,60,Journalist,Arts
2054,63,79,86,58,Commerce,91,62,75,Entrepreneur,Commerce
2055,86,76,88,72,Commerce,85,80,89,Entrepreneur,Arts
2056,63,51,62,57,Arts,85,83,74,Writer,Arts
2057,51,72,51,76,Science,61,100,83,Doctor,Arts
2058,92,63,87,61,Science,74,74,60,Architect,Commerce
2059,98,70,74,92,Science,68,78,98,Scientist,Arts
2060,70,92,64,71,Commerce,75,61,77,Banker,Commerce
2061,68,66,90,91,Arts,60,83,87,Artist,Arts
2062,87,81,97,90,Commerce,82,98,66,Economist,Science
2063,53,75,77,70,Science,63,99,100,Architect,Arts
2064,84,80,89,65,Arts,73,82,74,Designer,Science
2065,53,69,80,100,Commerce,70,88,99,Accountant,Arts
2066,82,50,74,83,Arts,80,66,72,Writer,Arts
2067,75,71,63,90,Commerce,82,82,75,Banker,Arts
2068,95,57,62,84,Science,70,87,74,Doctor,Arts
2069,60,86,79,76,Commerce,62,78,75,Banker,Commerce
2070,94,76,73,53,Arts,64,82,86,Writer,Arts
2071,73,84,98,60,Commerce,78,99,73,Entrepreneur,Arts
2072,95,98,93,84,Commerce,99,92,77,Banker,Science
2073,85,76,80,77,Arts,98,97,61,Artist,Arts
2074,50,86,52,95,Science,85,89,60,Doctor,Arts
2075,62,97,81,81,Science,97,90,64,Scientist,Arts
2076,84,91,86,52,Commerce,83,74,93,Entrepreneur,Science
2077,67,65,67,52,Commerce,72,81,62,Banker,Arts
2078,67,71,52,76,Commerce,88,71,93,Entrepreneur,Commerce
2079,79,96,80,94,Commerce,81,85,85,Banker,Arts
2080,76,60,70,54,Science,80,71,92,Architect,Commerce
2081,56,64,51,57,Science,65,79,75,Scientist,Commerce
2082,56,74,92,79,Arts,60,93,91,Writer,Arts
2083,64,55,54,88,Arts,70,77,66,Journalist,Arts
2084,92,64,51,63,Science,81,63,99,Architect,Commerce
2085,80,84,69,92,Arts,67,80,74,Designer,Science
2086,58,55,77,90,Commerce,64,73,87,Accountant,Arts
2087,62,89,63,62,Arts,79,62,72,Writer,Commerce
2088,58,82,98,54,Commerce,98,82,97,Banker,Arts
2089,91,73,85,54,Science,67,76,60,Doctor,Commerce
2090,86,69,97,50,Arts,94,99,69,Artist,Arts
2091,53,77,60,54,Arts,63,80,90,Writer,Arts
2092,54,61,88,99,Commerce,90,97,83,Banker,Arts
2093,80,89,91,51,Arts,62,86,78,Designer,Science
2094,78,61,97,79,Science,74,92,75,Doctor,Arts
2095,55,76,79,90,Arts,64,64,60,Designer,Arts
2096,54,80,100,83,Commerce,99,65,98,Economist,Arts
2097,91,55,95,100,Science,80,72,73,Architect,Arts
2098,71,63,63,92,Science,64,72,79,Doctor,Arts
2099,74,51,66,81,Arts,94,96,78,Writer,Arts
2100,81,89,89,69,Commerce,96,85,61,Entrepreneur,Science
2101,60,53,54,82,Science,78,69,89,Engineer,Arts
2102,70,85,68,70,Commerce,62,99,71,Entrepreneur,Arts
2103,72,98,61,52,Commerce,94,72,60,Entrepreneur,Commerce
2104,64,99,82,97,Arts,64,94,84,Writer,Arts
2105,74,83,89,82,Arts,76,93,90,Journalist,Arts
2106,64,72,55,75,Arts,91,89,81,Artist,Arts
2107,96,76,75,57,Arts,85,90,69,Artist,Arts
2108,61,72,88,66,Science,92,65,94,Engineer,Commerce
2109,84,60,73,61,Commerce,67,97,73,Accountant,Arts
2110,52,86,52,57,Science,64,86,98,Doctor,Arts
2111,97,81,86,76,Science,60,85,62,Doctor,Science
2112,82,91,94,68,Commerce,100,92,62,Accountant,Science
2113,100,81,52,78,Science,79,80,87,Architect,Science
2114,53,92,84,64,Arts,62,88,83,Writer,Arts
2115,92,57,50,56,Commerce,97,87,93,Entrepreneur,Arts
2116,60,67,99,77,Science,80,85,84,Architect,Arts
2117,78,61,54,54,Science,78,83,88,Engineer,Arts
2118,52,74,74,80,Commerce,74,89,60,Accountant,Arts
2119,83,66,65,88,Commerce,67,60,68,Banker,Arts
2120,95,93,86,93,Commerce,94,76,75,Economist,Science
2121,90,65,75,99,Commerce,81,79,81,Accountant,Arts
2122,55,84,69,87,Science,71,70,72,Architect,Arts
2123,81,79,59,63,Commerce,98,83,90,Accountant,Arts
2124,55,88,75,84,Arts,81,74,70,Designer,Arts
2125,80,64,90,99,Science,93,69,90,Engineer,Arts
2126,79,83,54,76,Science,99,100,74,Doctor,Arts
2127,95,92,52,62,Commerce,90,75,66,Banker,Science
2128,64,61,74,100,Science,74,60,77,Engineer,Arts
2129,52,56,58,77,Science,67,66,73,Scientist,Commerce
2130,95,69,59,63,Arts,91,60,87,Artist,Commerce
2131,91,87,99,66,Arts,73,93,90,Designer,Science
2132,78,85,98,98,Arts,65,64,61,Journalist,Arts
2133,69,100,76,62,Arts,85,80,88,Designer,Arts
2134,64,76,66,88,Science,65,84,68,Architect,Arts
2135,83,72,61,84,Science,80,97,89,Engineer,Arts
2136,78,64,73,62,Arts,100,87,80,Journalist,Arts
2137,72,90,64,83,Arts,84,74,99,Artist,Arts
2138,52,91,88,65,Science,63,68,61,Engineer,Commerce
2139,96,79,78,90,Arts,76,90,100,Writer,Arts
2140,55,50,72,66,Commerce,80,60,61,Economist,Commerce
2141,51,86,99,74,Arts,71,76,70,Journalist,Commerce
2142,63,58,91,62,Science,70,87,95,Architect,Arts
2143,73,93,50,63,Arts,63,93,99,Designer,Arts
2144,74,91,96,54,Commerce,94,61,76,Economist,Commerce
2145,56,63,85,84,Arts,72,74,77,Designer,Arts
2146,100,70,85,75,Science,77,78,68,Scientist,Commerce
2147,85,88,67,76,Science,98,95,94,Doctor,Science
2148,66,85,85,59,Arts,73,96,93,Writer,Arts
2149,63,74,89,64,Arts,85,75,95,Journalist,Commerce
2150,85,94,83,100,Commerce,85,70,87,Entrepreneur,Science
2151,87,86,88,55,Science,90,96,84,Scientist,Science
2152,91,59,76,56,Commerce,88,89,81,Banker,Arts
2153,92,99,57,81,Arts,69,75,73,Journalist,Science
2154,72,96,99,60,Arts,71,61,80,Journalist,Commerce
2155,68,67,85,59,Commerce,77,100,65,Banker,Arts
2156,80,81,93,100,Arts,84,87,87,Journalist,Science
2157,83,64,59,88,Commerce,87,69,94,Banker,Arts
2158,58,80,58,93,Arts,80,79,82,Writer,Arts
2159,95,68,57,71,Commerce,70,71,83,Accountant,Commerce
2160,55,52,72,98,Commerce,81,93,98,Accountant,Arts
2161,52,56,62,54,Commerce,72,82,91,Entrepreneur,Arts
2162,64,55,68,64,Commerce,61,60,80,Banker,Commerce
2163,90,88,92,70,Commerce,81,68,73,Entrepreneur,Science
2164,61,82,61,65,Science,65,87,99,Doctor,Arts
2165,76,84,75,90,Arts,64,86,99,Artist,Arts
2166,87,90,73,84,Science,95,96,71,Architect,Science
2167,58,95,54,99,Arts,74,64,93,Writer,Arts
2168,58,66,65,89,Arts,95,63,72,Designer,Arts
2169,94,83,56,77,Science,61,70,72,Doctor,Science
2170,64,78,73,96,Commerce,64,74,82,Entrepreneur,Arts
2171,85,56,73,86,Arts,82,62,97,Journalist,Arts
2172,91,88,67,66,Science,79,83,73,Engineer,Science
2173,57,84,87,56,Arts,67,75,87,Journalist,Commerce
2174,60,99,50,66,Arts,96,75,62,Artist,Commerce
2175,86,81,74,62,Science,90,100,91,Engineer,Science
2176,50,88,80,54,Commerce,67,68,78,Banker,Commerce
2177,93,81,66,62,Commerce,97,81,86,Accountant,Science
2178,81,67,80,97,Science,98,80,60,Scientist,Arts
2179,88,100,71,100,Science,72,70,61,Architect,Science
2180,82,95,58,57,Science,69,93,74,Architect,Science
2181,94,91,82,73,Commerce,100,67,67,Banker,Science
2182,86,81,96,75,Arts,79,79,84,Artist,Science
2183,97,85,65,53,Arts,95,73,90,Writer,Science
2184,80,100,65,62,Science,74,79,98,Engineer,Science
2185,76,62,96,83,Arts,76,84,81,Writer,Arts
2186,95,89,83,64,Science,75,65,87,Scientist,Science
2187,64,94,65,53,Science,85,80,61,Architect,Arts
2188,69,88,57,73,Science,65,88,71,Engineer,Arts
2189,56,65,82,76,Commerce,84,72,97,Entrepreneur,Commerce
2190,66,90,65,84,Commerce,94,88,93,Banker,Arts
2191,72,71,63,98,Science,94,61,68,Engineer,Arts
2192,52,90,59,50,Arts,96,98,62,Artist,Arts
2193,94,63,59,57,Arts,61,93,93,Artist,Arts
2194,51,100,56,61,Arts,82,76,67,Artist,Commerce
2195,69,80,65,75,Commerce,65,68,95,Economist,Commerce
2196,67,100,87,89,Commerce,85,81,86,Economist,Arts
2197,56,69,56,51,Commerce,86,80,83,Economist,Arts
2198,53,53,84,73,Commerce,84,99,89,Economist,Arts
2199,86,74,94,98,Commerce,82,71,74,Banker,Arts
2200,57,89,87,79,Science,90,100,96,Architect,Arts
2201,86,74,50,56,Arts,70,63,79,Artist,Commerce
2202,91,57,81,53,Commerce,73,89,94,Entrepreneur,Arts
2203,80,72,50,72,Arts,81,60,90,Artist,Commerce
2204,51,97,51,59,Arts,100,73,70,Artist,Commerce
2205,65,57,79,80,Arts,68,94,69,Artist,Arts
2206,89,85,79,99,Science,71,97,84,Architect,Science
2207,64,84,60,75,Science,61,89,74,Architect,Arts
2208,70,50,74,53,Commerce,64,64,61,Economist,Commerce
2209,82,60,73,94,Commerce,93,71,97,Banker,Arts
2210,67,57,82,72,Commerce,95,72,71,Entrepreneur,Commerce
2211,68,78,98,62,Commerce,62,80,81,Entrepreneur,Arts
2212,97,79,54,83,Arts,75,71,74,Artist,Arts
2213,77,97,93,59,Science,72,69,60,Engineer,Commerce
2214,73,98,86,76,Arts,93,68,72,Journalist,Commerce
2215,97,86,62,65,Science,62,87,68,Doctor,Science
2216,54,68,94,71,Commerce,99,94,90,Economist,Arts
2217,61,96,93,71,Science,62,79,92,Scientist,Commerce
2218,87,96,78,80,Arts,84,72,87,Artist,Science
2219,86,94,62,87,Arts,62,95,88,Artist,Science
2220,60,70,51,55,Science,77,72,91,Architect,Commerce
2221,93,77,87,71,Science,65,80,79,Scientist,Arts
2222,69,98,72,99,Arts,93,63,84,Designer,Arts
2223,67,56,65,100,Arts,98,98,99,Designer,Arts
2224,98,70,58,81,Science,94,70,97,Scientist,Arts
2225,51,77,96,90,Arts,61,86,68,Journalist,Arts
2226,59,97,73,51,Commerce,66,86,96,Banker,Arts
2227,88,86,68,90,Commerce,78,70,96,Accountant,Science
2228,82,84,99,75,Commerce,94,69,95,Economist,Science
2229,73,92,68,83,Science,70,64,92,Scientist,Arts
2230,89,75,77,50,Arts,78,72,94,Artist,Commerce
2231,91,66,76,56,Science,91,66,69,Architect,Commerce
2232,73,60,70,99,Science,62,77,65,Doctor,Arts
2233,63,50,54,67,Science,85,73,83,Architect,Commerce
2234,90,85,88,92,Science,72,70,69,Doctor,Science
2235,55,89,79,56,Commerce,88,100,85,Entrepreneur,Arts
2236,71,64,58,61,Arts,84,66,88,Journalist,Commerce
2237,71,79,77,90,Science,89,67,90,Scientist,Arts
2238,51,54,57,98,Commerce,81,82,86,Accountant,Arts
2239,91,64,65,87,Commerce,80,100,66,Entrepreneur,Arts
2240,91,62,79,88,Arts,70,87,97,Artist,Arts
2241,59,51,62,67,Arts,83,87,94,Journalist,Arts
2242,67,85,77,65,Arts,73,78,94,Writer,Commerce
2243,63,88,64,93,Science,62,70,72,Scientist,Arts
2244,58,56,97,86,Science,92,87,75,Scientist,Arts
2245,79,56,90,66,Commerce,62,62,61,Banker,Commerce
2246,52,60,80,88,Commerce,69,92,76,Banker,Arts
2247,95,72,99,74,Commerce,92,61,77,Banker,Commerce
2248,91,79,61,84,Commerce,77,84,85,Accountant,Arts
2249,88,86,73,92,Commerce,85,68,62,Banker,Science
2250,92,52,73,58,Science,91,77,65,Engineer,Commerce
2251,93,93,75,89,Arts,72,86,99,Artist,Science
2252,98,70,55,51,Science,62,79,97,Engineer,Commerce
2253,100,88,83,94,Arts,77,78,78,Designer,Science
2254,94,55,97,85,Commerce,91,72,86,Banker,Arts
2255,70,60,83,73,Commerce,66,76,62,Banker,Commerce
2256,81,60,50,69,Commerce,100,92,98,Banker,Arts
2257,54,84,83,96,Commerce,69,94,95,Banker,Arts
2258,100,83,67,59,Arts,79,67,84,Writer,Science
2259,56,58,63,69,Commerce,62,83,93,Accountant,Arts
2260,56,96,65,84,Commerce,92,65,78,Accountant,Arts
2261,51,79,72,64,Science,67,83,72,Doctor,Arts
2262,71,97,52,57,Science,86,65,95,Architect,Commerce
2263,95,59,61,95,Arts,79,100,79,Journalist,Arts
2264,60,61,84,63,Arts,89,82,89,Journalist,Arts
2265,97,72,61,84,Commerce,89,71,91,Banker,Arts
2266,100,90,68,100,Commerce,68,96,90,Economist,Science
2267,77,88,71,97,Commerce,98,100,94,Economist,Arts
2268,88,83,97,61,Arts,71,81,84,Writer,Science
2269,63,98,90,54,Science,91,95,86,Scientist,Arts
2270,74,55,67,78,Arts,65,87,81,Artist,Arts
2271,54,70,86,94,Science,82,66,85,Architect,Arts
2272,75,94,55,61,Science,99,90,73,Doctor,Arts
2273,54,61,93,79,Arts,88,93,70,Journalist,Arts
2274,70,99,98,79,Commerce,65,82,92,Economist,Arts
2275,79,57,57,80,Commerce,66,73,85,Entrepreneur,Arts
2276,79,63,67,70,Science,71,73,91,Engineer,Commerce
2277,61,77,56,95,Science,60,79,99,Engineer,Arts
2278,94,70,75,53,Commerce,98,66,100,Banker,Commerce
2279,85,60,79,63,Science,64,99,97,Doctor,Arts
2280,58,51,55,67,Arts,92,60,88,Artist,Commerce
2281,76,85,85,72,Commerce,89,76,78,Entrepreneur,Commerce
2282,98,68,79,63,Arts,91,99,81,Designer,Arts
2283,86,59,84,52,Science,69,67,66,Scientist,Commerce
2284,86,95,86,82,Arts,87,73,73,Writer,Science
2285,68,77,74,70,Commerce,72,73,86,Economist,Commerce
2286,70,81,63,82,Science,77,85,96,Architect,Arts
2287,86,86,60,90,Arts,88,83,82,Journalist,Science
2288,52,55,84,73,Arts,67,92,100,Writer,Arts
2289,55,72,55,74,Science,63,60,78,Doctor,Commerce
2290,65,83,64,92,Arts,73,79,100,Designer,Arts
2291,66,82,70,85,Science,99,86,99,Engineer,Arts
2292,57,58,85,54,Commerce,76,73,82,Economist,Commerce
2293,80,84,98,52,Commerce,61,66,88,Accountant,Science
2294,94,87,58,98,Commerce,76,87,82,Entrepreneur,Science
2295,73,99,60,74,Science,78,69,98,Engineer,Commerce
2296,69,70,87,65,Science,75,60,75,Scientist,Commerce
2297,83,81,74,56,Science,64,95,65,Architect,Science
2298,56,78,95,51,Arts,65,94,68,Artist,Arts
2299,59,86,93,54,Science,64,69,85,Doctor,Commerce
2300,100,55,97,89,Arts,62,83,74,Designer,Arts
2301,97,89,61,91,Commerce,79,65,62,Economist,Science
2302,77,100,97,98,Commerce,67,80,75,Economist,Arts
2303,66,62,85,61,Arts,72,81,87,Journalist,Arts
2304,98,100,98,65,Arts,98,75,82,Designer,Science
2305,85,93,57,88,Commerce,74,78,97,Accountant,Science
2306,53,71,63,79,Arts,67,79,85,Designer,Commerce
2307,68,97,52,69,Commerce,89,74,99,Accountant,Commerce
2308,92,93,84,65,Science,98,82,65,Scientist,Science
2309,84,67,81,57,Science,63,95,70,Scientist,Arts
2310,85,73,83,71,Science,61,83,89,Scientist,Arts
2311,68,93,69,94,Arts,74,96,91,Artist,Arts
2312,82,75,61,50,Arts,75,73,91,Journalist,Commerce
2313,60,91,92,77,Commerce,89,92,95,Entrepreneur,Arts
2314,52,82,93,68,Science,79,60,73,Doctor,Commerce
2315,97,74,76,63,Arts,98,76,98,Artist,Commerce
2316,67,60,66,73,Commerce,97,90,88,Banker,Arts
2317,95,82,63,80,Science,73,85,88,Engineer,Science
2318,73,52,51,50,Science,78,76,80,Architect,Commerce
2319,72,60,75,64,Commerce,86,63,92,Banker,Commerce
2320,96,81,96,100,Arts,69,99,94,Writer,Science
2321,92,99,94,95,Commerce,91,95,65,Economist,Science
2322,78,91,80,90,Science,90,97,76,Scientist,Arts
2323,50,84,83,79,Commerce,87,99,85,Accountant,Arts
2324,54,67,94,85,Science,61,73,89,Doctor,Arts
2325,92,76,76,64,Arts,100,76,63,Writer,Commerce
2326,74,86,100,69,Science,70,88,76,Architect,Arts
2327,96,90,76,84,Science,98,74,100,Doctor,Science
2328,98,58,73,50,Commerce,76,76,74,Accountant,Commerce
2329,79,70,75,88,Arts,88,66,95,Artist,Arts
2330,66,76,89,84,Commerce,76,78,97,Accountant,Arts
2331,51,95,70,89,Science,84,71,86,Engineer,Arts
2332,88,92,52,100,Arts,92,81,91,Artist,Science
2333,53,61,55,58,Arts,70,93,63,Artist,Arts
2334,67,52,77,78,Science,70,98,98,Scientist,Arts
2335,72,95,99,66,Arts,60,79,66,Artist,Commerce
2336,67,65,61,96,Commerce,86,95,80,Entrepreneur,Arts
2337,57,87,72,84,Commerce,87,65,76,Banker,Arts
2338,62,81,89,85,Science,83,70,71,Doctor,Arts
2339,91,53,54,82,Arts,99,97,68,Artist,Arts
2340,60,62,95,61,Science,92,100,83,Doctor,Arts
2341,51,56,72,59,Science,99,78,93,Engineer,Commerce
2342,71,80,53,97,Arts,77,89,87,Designer,Arts
2343,68,76,56,58,Arts,90,87,100,Artist,Arts
2344,93,80,91,82,Commerce,64,76,78,Economist,Science
2345,98,64,86,72,Commerce,79,78,86,Banker,Commerce
2346,88,91,60,55,Commerce,83,93,97,Banker,Science
2347,94,90,54,77,Science,65,96,67,Scientist,Science
2348,50,92,51,73,Arts,83,94,84,Journalist,Arts
2349,78,84,75,87,Commerce,67,96,88,Banker,Arts
2350,52,97,57,86,Science,63,98,99,Doctor,Arts
2351,51,86,71,59,Arts,95,91,94,Writer,Arts
2352,93,52,53,85,Commerce,68,89,67,Banker,Arts
2353,74,69,95,99,Science,82,63,76,Scientist,Arts
2354,72,50,88,87,Science,71,80,77,Doctor,Arts
2355,93,62,55,89,Commerce,77,65,74,Entrepreneur,Arts
2356,98,56,50,98,Commerce,70,81,77,Banker,Arts
2357,66,92,67,89,Arts,66,94,91,Journalist,Arts
2358,67,100,82,77,Arts,85,100,68,Writer,Arts
2359,100,99,100,73,Arts,71,95,95,Journalist,Science
2360,73,73,90,79,Arts,61,88,62,Journalist,Arts
2361,94,78,93,53,Science,69,69,76,Architect,Commerce
2362,52,87,53,79,Arts,83,85,83,Designer,Arts
2363,61,89,86,100,Commerce,99,92,97,Entrepreneur,Arts
2364,61,86,53,93,Arts,66,98,69,Designer,Arts
2365,79,80,90,54,Commerce,61,90,79,Banker,Arts
